Rev commit ID,Ticket,Release Name,Creation Date
e7619cc5dec31c6db342d341504635048d60afb1,AVRO-1096,1.7.0,2012-05-20
24673177ca18128f1c5dd137e5968ae4e8359e7f,AVRO-1084,1.7.0,2012-05-11
78b172c040f934ad59635b69ff797a09ff039136,AVRO-1083,1.7.0,2012-05-11
b49babe09e3c2a83fee4d52b11822d500ebc67f1,AVRO-1086,1.7.0,2012-05-12
46726e0e5b5a722096a2594c83946ac5c996bd10,AVRO-1096,1.7.0,2012-05-20
fbb36181e2b30571b71d177986f0e75285736866,AVRO-1092,1.7.0,2012-05-16
a581cf389f5d4ce82ff95f3d9d98efbe326cacae,AVRO-1097,1.7.0,2012-05-21
ea125d9f3a7aaa3876bab84b08a0d7f1fa2e8904,AVRO-1098,1.7.0,2012-05-21
3a7cc7ea565e8ff1a5dc6b106f7828e0922916c7,AVRO-1102,1.7.0,2012-05-25
a39e6deea243dcd9a09df8f67af724003dec1d02,AVRO-1099,1.7.0,2012-05-21
f563913d15ec74a44ca86c8bd528b3573a4b031a,AVRO-1114,1.7.0,2012-06-11
98cffd10bbdb249a962e77ec6fbc993e56279b8e,AVRO-1069,1.7.1,2012-04-20
6e9b037d4f4bcdfc955ffec71dea0f195d81c2a8,AVRO-1115,1.7.1,2012-06-13
fdba5e0eb725230fc1cb55b653bb88f597015728,AVRO-1116,1.7.1,2012-06-15
f64893200b21f504c0bc291789de093728fae4ab,AVRO-1119,1.7.1,2012-06-20
dd4db64fdcd29966924effefa747d50a1a256700,AVRO-1109,1.7.1,2012-06-07
fa3db4e5b698ce3787ec3b0d7e60ee8410aec240,AVRO-1128,1.7.2,2012-07-17
a76428f0e1e3d0fef6a596eb953a1a79facd5006,AVRO-1135,1.7.2,2012-08-05
31d32f47d50ffcf48f5e785212cc2140e7554681,AVRO-1141,1.7.2,2012-08-21
9babffef5210c3d1621fb99c9b516cdd920d8821,AVRO-1143,1.7.2,2012-08-28
6816e60f93ad02388b4fbcf4b9a0c70a7f640ef6,AVRO-1146,1.7.2,2012-08-31
df362fa186cd0ed08737391f430e7068aff04f34,AVRO-1152,1.7.2,2012-09-10
69c305b834818ba84b14a1b7f9636a6f80a41588,AVRO-1152,1.7.2,2012-09-10
6d91cdfad4aeb24a82579ffb1e136e7c565a47b7,AVRO-1111,1.7.2,2012-06-08
bd0f7ef963c6a9537e23713129febe2d0f2a6fd9,AVRO-1155,1.7.2,2012-09-11
c0781539c1b155ed7b7a53303ec46f1200015e5c,AVRO-851,1.7.2,2011-07-06
6f5327bf7fc0a62f7e1d737571780e20fcbfe4a2,AVRO-1154,1.7.2,2012-09-11
111b2f49cd1685217319ed90ec00ed547848cc41,AVRO-1154,1.7.2,2012-09-11
850ca3cff4da4fc5f05072c27257b830fec5004c,AVRO-1138,1.7.2,2012-08-13
b85435944b6845dded6e512db2b25457e21aa830,AVRO-1158,1.7.2,2012-09-13
124ed638b1472e67fd0efc21a5b2b77bedb78d35,AVRO-1159,1.7.2,2012-09-13
c41fc158d0f29ceea675ce7c9f8f277ddc51d87e,AVRO-1142,1.7.2,2012-08-21
d2d05c3e5952bf56741c2cb8434292867c4a1096,AVRO-1166,1.7.2,2012-09-14
cc6dce5eac8cf960f68175ffc13c99ea8217e00a,AVRO-1150,1.7.2,2012-09-07
5f19b060591af1de2b09487ff464bea8bf0b498e,AVRO-1164,1.7.2,2012-09-14
a2589652eea0a321df6a4b9d60c43dc7a828112c,AVRO-1165,1.7.2,2012-09-14
828c61c5f40d39697cd4a72b5ce0ea279a65870f,AVRO-1161,1.7.2,2012-09-13
1b896e1a8456c2320f3dba8eef43beffd15d2d91,AVRO-1171,1.7.2,2012-09-22
c3577650285efd083a22a86670e33137d0fc6cdf,AVRO-1170,1.7.3,2012-09-19
01f774f28153d220f59bff026ade4982d20ace2d,AVRO-981,1.7.3,2011-12-15
9e5e0462b1957c372bd7351b7f5e6c68d4a41b5d,AVRO-1197,1.7.3,2012-11-08
121b98ddc5a9db44040260bf5a6ec7bb106ad3de,AVRO-1200,1.7.3,2012-11-08
1638ebb5ea88f277fe065babd90551fbf74439df,AVRO-1183,1.7.3,2012-10-24
a2a7aeae62aa0eb9f3225ce0befde7a7bedfbad2,AVRO-1201,1.7.3,2012-11-09
fab6363adf4cf07db4004017c8e1dc5968850475,AVRO-1206,1.7.3,2012-11-16
2efa6cee3abd81f2816cff9631606647ed5998fb,AVRO-1178,1.7.3,2012-10-17
fb165e6ec812d4d03ea89de09ca1b758a7cdab6c,AVRO-1177,1.7.3,2012-10-01
23c2acf93231095ae5f7eb58c08748b62c83d9b5,AVRO-1175,1.7.3,2012-09-27
8e33d6c26000e31ee22e1f32e73324582f669ebc,AVRO-1163,1.7.3,2012-09-14
dc1eadb8806821000412fa77963e86a60f78267b,AVRO-1174,1.7.3,2012-09-27
f0e4e90568d40992c78e0b2e5e2367d33b1d05e1,AVRO-1089,1.7.3,2012-05-14
a77d713671e7a53a3c7ebed1d3f5b843b224a6da,AVRO-1217,1.7.4,2012-12-07
588288be89c3d8aeca79f6aa41d09f3efe5a0918,AVRO-1221,1.7.4,2012-12-19
a4769d950af7074c060d7f962fada88352620dbe,AVRO-1231,1.7.4,2013-01-11
53fa2dcc0773985912ce5ced3c1dea1e5b2d0a45,AVRO-1230,1.7.4,2013-01-11
77c48330740108e658cb3fcc94c4d8e04324e547,AVRO-1233,1.7.4,2013-01-15
dc0d13f9456637e26b4e977bc187453d584d87e8,AVRO-1227,1.7.4,2013-01-09
ed8c6144f8fd716203a933fab8b43a9cb79e71e2,AVRO-1228,1.7.4,2013-01-10
d84d4df196746d00c85657672b64e20be3c0d2e8,AVRO-1240,1.7.4,2013-02-01
57c9811a1695761d3e0f224b7e89e8174d927e43,AVRO-1220,1.7.4,2012-12-13
68bdc4317ef2c5e33ad23bbc78f0b0690350e459,AVRO-1198,1.7.4,2012-11-08
c6d00c7462eaef15703f1b4ac635ac278263a6fe,AVRO-1249,1.7.4,2013-02-11
e32e2198384ed0c887c8d96f30c791dc0cfd91dc,AVRO-1247,1.7.4,2013-02-10
f5c61dab3264c77e5ec12d7b1ddb95bd2239b51f,AVRO-1215,1.7.4,2012-12-07
a78127b2356b9f6c2efab7e36cee442be5be90f4,AVRO-1257,1.7.4,2013-02-19
8e8de3360c93cca2b6e2877f96423cdf0b48e747,AVRO-1258,1.7.4,2013-02-19
48c7b54ccf006935df64853f5c6443b8430b3c75,AVRO-1272,1.7.5,2013-03-10
0820a9e0e2442730395da77ece1c6a550a86383d,AVRO-1266,1.7.5,2013-02-28
0d22770de46e3aad404dff8901264067cdfdc714,AVRO-1295,1.7.5,2013-04-10
c56c4366f80f95a095090e30c511ed0ad4acf2a5,AVRO-1296,1.7.5,2013-04-10
eb7a72136b48a827aae62296b1ba65d63ad0ead5,AVRO-1296,1.7.5,2013-04-10
3eb36b556128ddcc237489366996b8c237ecdcb8,AVRO-1309,1.7.5,2013-04-22
c880210c65d0289d96ca6472ad333fc8068f4e03,AVRO-1308,1.7.5,2013-04-22
82441729dd69fc5d431cabc8b1ffa25e924b8bbe,AVRO-1326,1.7.5,2013-05-08
e10bd69255549a854d1ef178ab9df4dbd99dd2ac,AVRO-1322,1.7.5,2013-05-06
711a4ed4230c0ba1627670e7b89db88472575e1f,AVRO-1316,1.7.5,2013-05-01
9199bac9f99f1d5ec8d8f4c396b030c2ae08cd79,AVRO-1331,1.7.5,2013-05-15
9199bac9f99f1d5ec8d8f4c396b030c2ae08cd79,AVRO-1331,1.7.5,2013-05-15
16c626006f3d29f65f4fb1b648e09531106405f5,AVRO-1334,1.7.5,2013-05-21
b790897340eefc626c107c1578f26ee49a3de412,AVRO-1181,1.7.5,2012-10-23
923b619a011733c9f0669556ab96322335568951,AVRO-1290,1.7.5,2013-04-04
710684f733c19928f4e5132b25f0c858ea9dfa3f,AVRO-1346,1.7.5,2013-06-06
d2a8de16fcafeb94b381c38dbe4110b83a16872f,AVRO-1172,1.7.5,2012-09-25
ecee999e3be6ea7ffec8f3c7bce267efe9395d4d,AVRO-1293,1.7.5,2013-04-10
c979ba8577fa3d29bd7ebbcf5d8f083c4033f4e2,AVRO-1292,1.7.5,2013-04-09
9d9ab81eead6ad75ef182de58f0c0c421fc52237,AVRO-1261,1.7.5,2013-02-27
b6c2905a5e28233f824147242e40a3c7df52f7da,AVRO-1261,1.7.5,2013-02-27
6e79ea1e08f7ba0414934c7c65a3dad381a20562,AVRO-1261,1.7.5,2013-02-27
1579ab1ac95731630af58fc303a07c9bf28541d6,AVRO-1297,1.7.5,2013-04-11
9b0a633bca2f657e250ddd602468d1fccdc5c027,AVRO-1279,1.7.5,2013-03-21
b7897db6425377d3f0a6e6a9df169f65737b580b,AVRO-1144,1.7.5,2012-08-28
fe114b90dff01f10d91055577e58c4325dd45a6e,AVRO-1356,1.7.5,2013-07-21
79d6b2b0ff5777faef685639ef2ef9f1fc83f532,AVRO-1355,1.7.7,2013-07-21
2b6eafc504cfb04732ba9b4523778fbd2a6f6908,AVRO-1155,1.7.7,2012-09-11
50baf4cfb47fbdd29c311de756bbc503f0508dd5,AVRO-1368,1.7.7,2013-08-27
4128159f67cdfe1e28fa375f36e120243aeb3919,AVRO-1374,1.7.7,2013-09-10
2c336d872d9fa863840ea753cfb92a978d6339e2,AVRO-1366,1.7.7,2013-08-26
9e3de75e27aef8feab9abcda090f27a36e2add55,AVRO-1377,1.7.7,2013-09-17
35750393891c40f0ceb925a852162ec764bcae6c,AVRO-1387,1.7.7,2013-10-17
fe0c6c82566cdade205b62b0c223886bf799f716,AVRO-1234,1.7.7,2013-01-17
ffaf716f2d4c65d90c5a6e7def47751a263b28d9,AVRO-1406,1.7.7,2013-11-25
08c097bec5a8e078afa47810edbe0dccd9de8479,AVRO-1410,1.7.7,2013-12-08
be7fc3504828c42d534c1522d3f050fd52d66b2d,AVRO-1410,1.7.7,2013-12-08
b0e6e0593931035b86e07bb4d88ce967cd18937e,AVRO-1358,1.7.7,2013-07-24
4498b9928857ac010b77274da8d060b54f95d912,AVRO-1237,1.7.7,2013-02-01
f91e32bb70d22f1a344b769403e5148d795d0205,AVRO-1369,1.7.7,2013-08-28
7699e3d28d1596f29bb00483451cab3e392e992b,AVRO-1348,1.7.7,2013-06-19
f03f61883f32e110818e6592b345329fd90a9426,AVRO-1405,1.7.7,2013-11-22
5b2098924b36e784bfb6a6efd798efc225030458,AVRO-1424,1.7.7,2014-01-02
0855eb7eb478632ad8f1192f64e81ded7694a343,AVRO-1427,1.7.7,2014-01-05
07b6a7cd3b6bef66d4fdff2b0199b823324db59a,AVRO-1433,1.7.7,2014-01-08
0a576b82eb1fb2649e3c57e461a052131ad57d97,AVRO-1415,1.7.7,2013-12-17
6bb32463a05dac03e3bb4d15018e6bd55554edc5,AVRO-1382,1.7.7,2013-10-04
ffe0bd8a8e6683e9129f7b9e1707bf0a3b869888,AVRO-1382,1.7.7,2013-10-04
e4b9acafd627dc6771e4a49b028cef68b6ff2ab1,AVRO-1382,1.7.7,2013-10-04
c069e284fa1afb7620b8a4b0d35503624c659432,AVRO-1434,1.7.7,2014-01-10
86a642787c9bac4d608d053b9c7b3be1128368d9,AVRO-1446,1.7.7,2014-01-24
9bae616d4f9948c6bb2c8d7b75a2c53d456a1646,AVRO-1445,1.7.7,2014-01-23
1c43a60e65da433cf1d0f2e5088ed30f9f8d8bca,AVRO-1436,1.7.7,2014-01-13
7be037b56f722005ea568b5b19766538434bc1c0,AVRO-1441,1.7.7,2014-01-16
06711d38a9a5913a3816c6eb8a5dc47b4b612e24,AVRO-1447,1.7.7,2014-01-27
706131388a81646d12a53ce31cf4c4557f93c017,AVRO-1458,1.7.7,2014-02-15
e0966a1ec55a6ca45baf5d3f53ad6b0e7a049452,AVRO-1455,1.7.7,2014-02-12
8dd83708d454f9dc7caebf2769b3f5c513ba242c,AVRO-1454,1.7.7,2014-02-07
6e1e0bcf4fb4a0466e0cedb4ac00a0d4bbfed8e1,AVRO-1473,1.7.7,2014-03-02
4405ed978425b779a2e2fdd238af2e1a95bfd8b8,AVRO-1465,1.7.7,2014-02-24
c81303a746f4706b3c039635af37a81d6cfcc962,AVRO-1459,1.7.7,2014-02-15
c533aeff68af47a99f3f61d091451a4cff700e19,AVRO-1457,1.7.7,2014-02-12
c3a67e5ad90ff19d7557eb627678a3d0a09446e5,AVRO-1512,1.7.7,2014-05-20
71c2fc608a443404d0872b12ea08269a84f02d41,AVRO-1442,1.7.7,2014-01-21
30e914cf37160bfd0aa4daf97feadd8e57435a33,AVRO-1522,1.7.7,2014-05-30
5c5e2ea98e792d8a09e5ba173818e02ba570aabc,AVRO-1500,1.7.7,2014-04-30
a076f6f6f9848090776080b876fa0c1f2ca660a5,AVRO-1462,1.7.7,2014-02-20
070c430b72098481e544052d1dc116a624dbcce8,AVRO-1470,1.7.7,2014-02-27
cc7ec43e22f65fdea2bec9be04832f194c9bc6b8,AVRO-1525,1.7.7,2014-06-11
b723741bfd071077c50d998131af1417c4371c26,AVRO-1474,1.7.7,2014-03-03
010091fc66a92292525c18713117a673bee14831,AVRO-1352,1.7.7,2013-07-08
3e997c3b63fd10ec27b1bc0061e14881da5e4dab,AVRO-1499,1.7.7,2014-04-24
175a67d10cabb1672d4c966182432dec62e8d288,AVRO-1498,1.7.7,2014-04-22
082fb97eb5d1c29b12e41115e45be357553afc8e,AVRO-1448,1.7.7,2014-01-28
1de668f8390edef0ee135b1c02c490a40e1a165e,AVRO-1448,1.7.7,2014-01-28
06d463b1a119c5d8bc4347fa9e280f4096551080,AVRO-1546,1.7.7,2014-07-17
0d577247ca54ca9f180d2902c5ce6cf182b67904,AVRO-1553,1.8.0,2014-07-28
b8dec14716b112a07ffba2df39cee9da1ee08725,AVRO-1544,1.8.0,2014-07-12
884c3fcbc57cc5d8afff87dccd4caf87ce478aed,AVRO-1334,1.8.0,2013-05-21
7c0f04e97f6b324ce2447afc4f05665bf83762a8,AVRO-1589,1.8.0,2014-09-19
fb28910e926f1c442b90e650c3bd9e6ecfb80a79,AVRO-1590,1.8.0,2014-09-20
4eec345521b9b7ec5a27e4f495a2e9a5b7d09efc,AVRO-997,1.8.0,2012-01-18
f426a75e9c8dc48fdc4901224313edbb9c4739a1,AVRO-1591,1.8.0,2014-10-02
2cfab13bb3cb9474745f1b34afeaed103def2999,AVRO-1489,1.8.0,2014-03-30
97165abbb62a558fe498c33999c34a73a35b6bd8,AVRO-1302,1.8.0,2013-04-18
d84eef25161d31bcc69829810e7c00e730f45935,AVRO-1598,1.8.0,2014-11-01
4210b05960b6657b4f0ca98f97c49649e1de7139,AVRO-1592,1.8.0,2014-10-08
77e7fa0274b85742937026b95a839590368d2879,AVRO-1597,1.8.0,2014-10-24
5b9b847fa099d2476ba497ad971ac36495add960,AVRO-1602,1.8.0,2014-11-09
3bb62d24aa90230d17da5ab612042799f5c2d7c9,AVRO-1596,1.8.0,2014-10-22
ad27ed0d9430ea9b944ad6e70138a355aebe10e0,AVRO-1564,1.8.0,2014-08-08
fbaf3c399e2f34e57008d8625c76f0543a3cadf4,AVRO-1407,1.8.0,2013-11-29
5009caa85de9f61c3d8144713c5fecd0331eee61,AVRO-1604,1.8.0,2014-11-14
d2cd7b84dccb647c9637074986edc0baec70e50d,AVRO-1602,1.8.0,2014-11-09
6501dd51fc3a910a4cdc3e5abc73f49ed47240bc,AVRO-1622,1.8.0,2014-12-11
7c0a16b8385c95c3e319de1aca9b7f20c7e61c46,AVRO-1545,1.8.0,2014-07-15
510a61709411918fc7d4126b46176954189bb85f,AVRO-1623,1.8.0,2014-12-16
3414ca077b774e98db41d32b69128cd8a7ed12b2,AVRO-1621,1.8.0,2014-12-11
005c7e0fd6377162a1bd7cc425cb35a23cdf9d52,AVRO-1573,1.8.0,2014-08-28
a34ae84b27d7060fcbd41dd744d047d316ce449e,AVRO-1624,1.8.0,2014-12-19
42abe4f510cafa843d46805662a5b564e13f6aea,AVRO-1653,1.8.0,2015-03-29
630562a0b16ae73c8cb8d85da723bca6b28de6db,AVRO-1652,1.8.0,2015-03-28
60d9ef0ad24d91735210830b2481e884ec45c9e7,AVRO-1655,1.8.0,2015-03-31
83cb47e04c057627ac839a16e03972ed7481ca02,AVRO-1689,1.8.0,2015-06-25
4f7013b1465959d6c17e21c969dcb90b5a0d6a25,AVRO-1576,1.8.0,2014-09-03
74b444929bfdbdd0bcdf45a80dec7b507f805428,AVRO-1688,1.8.0,2015-06-25
7fcfcf12648d322728da549a56994607baf989ae,AVRO-1673,1.8.0,2015-05-29
fe306bf207ab4fd290893651a9c92caae611aff3,AVRO-1491,1.8.0,2014-04-01
4de802425783c8abbb97a0574741670cab776dff,AVRO-1491,1.8.0,2014-04-01
90d02b4bfa2154ba71a8a05b6c2661cf792d062d,AVRO-1673,1.8.0,2015-05-29
82ee5b448983f5074e513c053258c6ed23c8701b,AVRO-1713,1.8.0,2015-08-06
710a001a1b41d465db7a300bfcc03040fcef03b3,AVRO-1676,1.8.0,2015-06-03
069f00e0e849775a93c08a74e48fc10b34566d02,AVRO-1593,1.8.0,2014-10-10
4fdc75209ba54f60b2c5798cff731a11053fbcfd,AVRO-1700,1.8.0,2015-07-11
0f5758b2d0f75c8234443e72c43d2fd38fe1894d,AVRO-1739,1.8.0,2015-09-13
4707d9abe1202c7266aa8d58711fd22907863cbd,AVRO-1715,1.8.0,2015-08-07
1c5205ef3f1516fa5f3a323057139bffd5758182,AVRO-1667,1.8.0,2015-05-05
bdc98484730275bebcc4f22d6e3ffd9f97616920,AVRO-1755,1.8.0,2015-11-08
5662cbbffa89fb8d363ccbee03fe85980e17ba15,AVRO-1754,1.8.0,2015-11-04
1f6fa7b79efde2eb999de34334b686a77b23e46a,AVRO-1667,1.8.0,2015-05-05
a3957200a86a4582c6622738caacd153f0ad7882,AVRO-1572,1.8.0,2014-08-25
146c5285030aab67ac172b659e8b748335cd2275,AVRO-1617,1.8.0,2014-12-04
00b1c43740a78540c64c36731b4de64b3402d181,AVRO-1560,1.8.0,2014-08-06
cfa305bc381a8bc4d428ce88eb1a3ff6668d7953,AVRO-1725,1.8.0,2015-09-01
60365c1b05181960e141b71ca035164137f2cf64,AVRO-1782,1.8.0,2016-01-11
693ba378fc15ef8774cddd6ac11b8177a1d3e4f5,AVRO-1691,1.8.0,2015-06-30
7f2afa8df4167435f4e92c715d65519d01bda2f8,AVRO-1663,1.8.0,2015-04-23
05f3fced7811cb5c6b3cb07361a4c4563bec5632,AVRO-1775,1.8.0,2015-12-30
315d842148d57590a58fafecf6e5ea378e9e0d74,AVRO-1783,1.8.0,2016-01-11
5e6ffb8d444c0ed3fb6d0180718a9a7c131f2ce6,AVRO-1493,1.8.1,2014-04-06
62ad11dcf765d6735ef652f4252d19e4ded7afae,AVRO-1799,1.8.1,2016-02-10
482adcfa1857033f2a76b07b429a266b0231f433,AVRO-1667,1.8.1,2015-05-05
fd6c4228fbecc6eff3e3ecd5ee27d2ceb46339ff,AVRO-1667,1.8.1,2015-05-05
32067dec274ba93aa0775fcfe990eef3b87b534c,AVRO-1824,1.8.1,2016-04-08
683bc7135b6a69a8d524393f91ada8310a8f9f88,AVRO-1701,1.8.1,2015-07-11
58daaf08a2637e0976cc124571200ce198b3143d,AVRO-1821,1.8.1,2016-04-04
54eefb8d780237a7108c2a0c91b12282686426ad,AVRO-1821,1.8.1,2016-04-04
e62b98c7c6ff0c38f142b72d3b3fed7f3d717710,AVRO-1642,1.8.1,2015-02-24
2875665a5bace62f4e7dfb01060cd50a08637b86,AVRO-1826,1.8.1,2016-04-09
b30b9e7a3365f50aa6f4481705937c462914764d,AVRO-1821,1.8.1,2016-04-04
4c1463cba1bc268c2ccf2a506d27e6ee84030316,AVRO-1820,1.8.1,2016-04-02
4cac7c8980791856c3fb7d3377d249cf8dd44b86,AVRO-1814,1.8.1,2016-03-17
f793202c4b87ec258326513568dd62353850f1d0,AVRO-1807,1.8.1,2016-03-08
191badb80281498611ffcbc0e79b9b020a3d5096,AVRO-1741,1.8.2,2015-09-15
0376544cf47600eb1a23f0dc098051fbc75ec00c,AVRO-1869,1.8.2,2016-06-28
f01f61b96dce5b402939fd81f9247313b4b8da0c,AVRO-1889,1.8.2,2016-07-25
749934f3cd13c413e293815e7f64848a688a6e60,AVRO-1719,1.8.2,2015-08-19
fa0059c55a31813634188eb85e53b68e33644489,AVRO-607,1.8.2,2010-08-05
17cfe99d72121fad1ead76e8bf80729c5c7f7e6b,AVRO-1888,1.8.2,2016-07-24
d7e12314832f1ef58f87d2f5106ac6b49c5a0be9,AVRO-1848,1.8.2,2016-05-19
64f898c4322ec641379c9916007303acfe817f84,AVRO-1874,1.8.2,2016-07-04
5acae5e10ee5d9d7d98b208e29a930f1e66f40ae,AVRO-1883,1.8.2,2016-07-17
4c992a58743b564fba831bb7349e3bc07fca4b8e,AVRO-1908,1.8.2,2016-09-04
832512edcd7591c238c35b5a479e15ac0709e4cb,AVRO-1873,1.8.2,2016-06-30
27cb9e271715b00ff5784164a9fb02de00e57203,AVRO-1914,1.8.2,2016-09-14
be33922c03bd229b885fb9d664b55ce308f6ffaf,AVRO-1901,1.8.2,2016-08-23
fcd0a65f64984fc4b469760f44e07e1bdf8d1644,AVRO-1921,1.8.2,2016-09-19
1296ce9238a315b4323db351483dc66ec1a1afe3,AVRO-1849,1.8.2,2016-05-20
bc3fffb067c93ebece18a80f455ea4662a240e0b,AVRO-1853,1.8.2,2016-05-25
e276aa5e40cf51e36b581750c135c9c3875cac84,AVRO-1923,1.8.2,2016-09-22
ef0e1a1a011298ee77f1112ec9709ef03c5035ab,AVRO-1860,1.8.2,2016-06-06
0a74e1e0fb45dae8785f204f17d05bd86d0a2d2b,AVRO-1929,1.8.2,2016-10-04
420824c13381c4014d102c8e51e231c694ddacf2,AVRO-1882,1.8.2,2016-07-11
e2d1073bf5095af38fc6ed194d92fc82de225fc9,AVRO-1943,1.8.2,2016-10-26
67bec06dbdc910856fdc33d149aece97c26a59b1,AVRO-1944,1.8.2,2016-10-26
b2cd78d549ad72cc1a1441562ea1bc5181116040,AVRO-1947,1.8.2,2016-11-03
ecc2adb31a1bcd61d073d87de8be18b2a91f5e6d,AVRO-1626,1.8.2,2015-01-09
23de4d0133f04fd9d33b54a7c304f92b6802049e,AVRO-1897,1.8.2,2016-08-08
cae491a6204b8167481fcc46e7f7eed061a44a82,AVRO-1897,1.8.2,2016-08-08
a53a4fd10072471aa7c8170499a10792e61e0d95,AVRO-1966,1.8.2,2016-11-30
152fa0954bb74e8e1e627751ccab55ada4f5b375,AVRO-1967,1.8.2,2016-12-01
d559a7e877777096b3a2ad656606a5a2a88a2df9,AVRO-1970,1.8.2,2016-12-19
4f53fa933447865d7afb22c5d7d472d87fc2a4ae,AVRO-1881,1.8.2,2016-07-11
d9338a4cf008b445ea3efbe2523288d07162ec71,AVRO-1954,1.8.2,2016-11-07
3ab93ca43aa2dbcac3c7b50c201bd3e297dc493b,AVRO-1930,1.8.2,2016-10-05
ad42bb36c96e7dda17cc04900e3dedfd7b8ea9e7,AVRO-1912,1.8.2,2016-09-09
57983af07b751809141cfc3b6a0ed07f4ea5ae9d,AVRO-1866,1.8.2,2016-06-22
cc31afef46b76eef0feb60c1e506db206d0df593,AVRO-1750,1.8.2,2015-10-15
92b83f5a6ca234b2ac7e3323e3bd2e0b58c758f0,AVRO-1995,1.8.2,2017-01-30
a974984e6e7150b2c6e757bce9cc994b740094c1,AVRO-1216,1.8.2,2012-12-07
94d15f4be1f4e25e5d6170ad32b5251ac14a4736,AVRO-1972,1.8.2,2016-12-22
29129abeecd58d387fd8f8986fba052a4868fc7c,AVRO-1813,1.8.2,2016-03-17
e9fd99ffa53e95ddbb1d136ddd6fabbfd2961f7f,AVRO-1996,1.8.2,2017-01-30
ce36fffca8dd0bf8f5282041ba473e84193483c1,AVRO-1937,1.8.2,2016-10-21
ec8514f711b739307d460b23bcb6eccc784f419a,AVRO-1898,1.8.2,2016-08-16
230c7e75392d3c3dc2598f027603b4fc9d78d041,AVRO-1994,1.8.2,2017-01-30
37ce7f72478fcd3dd15637efe25b422f9631bacc,AVRO-1997,1.8.2,2017-02-06
c9f2c49241397fb3967bd281225f7cce353c32fc,AVRO-1857,1.9.0,2016-06-02
c04a17c86078431d0ae33a3045520e3ec9d9787d,AVRO-1401,1.9.0,2013-11-12
528a1c8a997a0831e83b525173c6a70b08ee681a,AVRO-1985,1.9.0,2017-01-18
e5ae42e5703b8b193e5c2a61458e28a931c5774e,AVRO-2035,1.9.0,2017-05-17
d145b8b6463a7b0d1821d7ebdd561524f9d80914,AVRO-2035,1.9.0,2017-05-17
21b369895cc6826b862605796bc35704bd142841,AVRO-1485,1.9.0,2014-03-19
5e852265ea7197efe809a8c37ec6a0c34811d3ba,AVRO-2063,1.9.0,2017-08-04
15651fc95e058d1b3cc165a70c367d1dc2bad8b7,AVRO-1931,1.9.0,2016-10-07
189368ed485f5577528824dd88856991a51b6918,AVRO-2066,1.9.0,2017-08-14
50eebb8a0b96565641bb56a0f11e326b3f5cc50b,AVRO-2072,1.9.0,2017-08-30
8466975290773f5e0d19a16d2c36c05d64ea5134,AVRO-2081,1.9.0,2017-09-25
b8c37b32256113bd64f35f0b97e673d74ef61db2,AVRO-1047,1.9.0,2012-03-20
b84f64023c4a8e61d1274fc8a3e9c26acfb15c5b,AVRO-2080,1.9.0,2017-09-20
03a3d6f9affa0e70858725bccb11756f975784fb,AVRO-2118,1.9.0,2017-12-13
ba11ddab1558f408905d0f730096e9963cb58f4c,AVRO-2118,1.9.0,2017-12-13
c7a3c960902abffcbd3e9caf084f0dc5fae9f7f0,AVRO-2118,1.9.0,2017-12-13
48b2abca0f3b7873519f3566eb46a49cb4d15db7,AVRO-2118,1.9.0,2017-12-13
41653853c66143796e0bac503064e24cc0353a87,AVRO-2118,1.9.0,2017-12-13
a7a43da6de9bd44e57e057319127c64b2fca56a0,AVRO-2120,1.9.0,2017-12-18
7f9cbca12af13d4b8b5709edba2bae4d4a808102,AVRO-2122,1.9.0,2018-01-03
027d196fd3f6f990977a4e86c1c07464506cabc3,AVRO-1957,1.9.0,2016-11-10
26894395cb480790488e0db283f8a503bd093909,AVRO-2035,1.9.0,2017-05-17
61befce7e70aeb13ab5a8d6ff3c336d4f982b9a9,AVRO-2035,1.9.0,2017-05-17
5c270dad2a281f4e70fb8c8a657d93a0cc72b7a8,AVRO-2157,1.9.0,2018-03-09
b71dcf24f252da5858bd95bfd4bd56402e3a458c,AVRO-1889,1.9.0,2016-07-25
5e8168a25494b04ef0aeaf6421a033d7192f5625,AVRO-2189,1.9.0,2018-06-13
390a85409006f829d4d3564c2308c06ade211920,AVRO-1635,1.9.0,2015-01-22
e83caaf341af5368cf39a461bb5a15fe6108a21b,AVRO-2222,1.9.0,2018-09-12
a943df760f6df520702a54e9b061e98250172c8e,AVRO-2222,1.9.0,2018-09-12
4505b498da9800f2d3143d7487ee07e99177808b,AVRO-2220,1.9.0,2018-09-11
389231ef31b02d444a73105ea4d6b5e0cbaac1d4,AVRO-1635,1.9.0,2015-01-22
6b6ddfeb920f901d851ca12c6be3476ca00a58a9,AVRO-2186,1.9.0,2018-06-05
26700949812e39f6ddedc63c53f8cb5562fd7f15,AVRO-2207,1.9.0,2018-08-06
a318a34d1f5f8146fb441c092c73b6170719e88a,AVRO-2051,1.9.0,2017-07-17
6527d6d1d5081d38168b9ea14bd7d715c5e2af8d,AVRO-2240,1.9.0,2018-10-08
ca1ef06d87424630f80ade31afcd8a1108dd5fed,AVRO-2183,1.9.0,2018-05-30
e04c2c291395339b8eb488a5e045500d366553b6,AVRO-2244,1.9.0,2018-10-17
d3c726fce8d5dd9632960939858af134895ff3ea,AVRO-2181,1.9.0,2018-05-28
