@relation AVRO_Generico

@attribute Size numeric
@attribute 'Number Of Revisions(numNR)' numeric
@attribute 'Number Of DefectFixes(NumFix)' numeric
@attribute 'Number Of Comment Lines In Class' numeric
@attribute totalInvokedClasses numeric
@attribute 'Number Of Methods' numeric
@attribute 'Number Of Java Imports' numeric
@attribute ' Number Of Api Imports' numeric
@attribute 'Number Of Package Imports' numeric
@attribute 'Number Of Authors (numAuth)' numeric
@attribute 'CHURN value' numeric
@attribute 'CHURN MAX' numeric
@attribute 'CHURN Averange' numeric
@attribute 'LOC touched value' numeric
@attribute 'LOC added MAX' numeric
@attribute 'LOC added Averange' numeric
@attribute 'LOC deleted MAX' numeric
@attribute 'LOC deleted Averange' numeric
@attribute 'Is Buggy ' {YES,NO}

@data
144,0,0,10,1,5,1,9,2,0,0,0,0,0,0,0,0,0,NO
119,0,0,7,0,2,1,12,2,0,0,0,0,0,0,0,0,0,NO
65,0,0,2,1,0,1,7,2,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
350,2,0,3,7,4,9,8,2,2,0,0,0,4,1,1,1,1,NO
120,0,0,4,5,1,6,1,5,0,0,0,0,0,0,0,0,0,NO
208,0,0,2,4,6,7,3,2,0,0,0,0,0,0,0,0,0,NO
94,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,NO
110,0,0,5,3,1,3,1,3,0,0,0,0,0,0,0,0,0,NO
88,0,0,1,6,0,1,11,0,0,0,0,0,0,0,0,0,0,NO
141,0,0,7,1,8,0,1,4,0,0,0,0,0,0,0,0,0,NO
401,0,0,19,8,20,8,14,9,0,0,0,0,0,0,0,0,0,NO
83,0,0,5,1,3,2,3,5,0,0,0,0,0,0,0,0,0,NO
68,0,0,2,0,2,1,2,3,0,0,0,0,0,0,0,0,0,NO
270,0,0,18,6,17,6,13,8,0,0,0,0,0,0,0,0,0,NO
96,0,0,4,2,3,3,0,6,0,0,0,0,0,0,0,0,0,NO
58,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,NO
99,0,0,2,1,3,3,3,9,0,0,0,0,0,0,0,0,0,NO
205,1,0,7,3,8,5,5,8,1,0,0,0,4,2,2,2,2,NO
171,0,0,6,0,4,9,1,8,0,0,0,0,0,0,0,0,0,NO
97,0,0,2,2,3,3,3,4,0,0,0,0,0,0,0,0,0,NO
90,0,0,7,1,3,3,3,3,0,0,0,0,0,0,0,0,0,NO
52,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,0,0,NO
136,0,0,6,2,4,5,3,8,0,0,0,0,0,0,0,0,0,NO
281,0,0,5,1,10,7,0,7,0,0,0,0,0,0,0,0,0,NO
102,0,0,2,2,3,5,3,8,0,0,0,0,0,0,0,0,0,NO
118,0,0,4,1,3,7,3,4,0,0,0,0,0,0,0,0,0,NO
86,0,0,1,4,6,6,0,2,0,0,0,0,0,0,0,0,0,NO
80,0,0,2,4,3,5,0,2,0,0,0,0,0,0,0,0,0,NO
75,0,0,1,1,3,6,0,1,0,0,0,0,0,0,0,0,0,NO
99,0,0,2,1,3,4,3,7,0,0,0,0,0,0,0,0,0,NO
105,0,0,2,32,1,6,0,0,0,0,0,0,0,0,0,0,0,NO
102,0,0,3,1,3,4,3,8,0,0,0,0,0,0,0,0,0,NO
89,0,0,2,1,5,3,4,2,0,0,0,0,0,0,0,0,0,NO
102,0,0,5,3,3,6,0,15,0,0,0,0,0,0,0,0,0,NO
157,0,0,3,8,4,7,3,9,0,0,0,0,0,0,0,0,0,NO
105,0,0,1,4,4,6,3,9,0,0,0,0,0,0,0,0,0,NO
87,0,0,1,1,4,4,3,2,0,0,0,0,0,0,0,0,0,NO
72,0,0,1,1,3,6,2,2,0,0,0,0,0,0,0,0,0,NO
291,0,0,6,5,5,15,0,5,0,0,0,0,0,0,0,0,0,NO
156,0,0,1,6,3,6,11,3,0,0,0,0,0,0,0,0,0,NO
85,0,0,2,1,3,7,2,3,0,0,0,0,0,0,0,0,0,NO
75,0,0,2,3,3,4,4,3,0,0,0,0,0,0,0,0,0,NO
51,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NO
65,0,0,2,3,3,4,1,3,0,0,0,0,0,0,0,0,0,NO
112,0,0,4,4,5,6,8,0,0,0,0,0,0,0,0,0,0,NO
187,0,0,4,4,7,4,8,0,0,0,0,0,0,0,0,0,0,NO
83,0,0,5,9,0,9,5,1,0,0,0,0,0,0,0,0,0,NO
314,0,0,7,8,0,11,7,8,0,0,0,0,0,0,0,0,0,NO
286,0,0,16,6,12,8,6,4,0,0,0,0,0,0,0,0,0,NO
178,0,0,7,3,6,5,3,6,0,0,0,0,0,0,0,0,0,NO
182,0,0,11,2,6,4,3,2,0,0,0,0,0,0,0,0,0,NO
118,0,0,1,1,6,3,10,3,0,0,0,0,0,0,0,0,0,NO
112,0,0,4,3,3,4,9,4,0,0,0,0,0,0,0,0,0,NO
54,0,0,3,0,3,1,4,0,0,0,0,0,0,0,0,0,0,NO
58,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,NO
60,1,0,1,0,0,1,4,1,1,0,0,0,10,5,5,5,5,NO
57,0,0,5,0,2,1,1,1,0,0,0,0,0,0,0,0,0,NO
61,0,0,4,0,2,1,2,3,0,0,0,0,0,0,0,0,0,NO
65,1,0,2,0,0,1,4,2,1,0,0,0,8,4,4,4,4,NO
72,1,0,2,0,0,1,3,2,1,0,0,0,14,7,7,7,7,NO
69,0,0,6,0,1,1,0,4,0,0,0,0,0,0,0,0,0,NO
103,0,0,8,1,2,1,1,8,0,0,0,0,0,0,0,0,0,NO
107,1,0,9,1,5,1,4,4,1,0,0,0,2,1,1,1,1,NO
136,1,0,10,2,3,4,7,3,1,0,0,0,2,1,1,1,1,NO
83,0,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,NO
70,0,0,1,4,1,4,2,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NO
41,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
52,0,0,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
100,0,0,6,1,5,2,0,0,0,0,0,0,0,0,0,0,0,NO
31,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
155,0,0,13,5,10,8,0,0,0,0,0,0,0,0,0,0,0,NO
180,0,0,17,5,12,6,0,0,0,0,0,0,0,0,0,0,0,NO
138,0,0,14,2,9,3,0,0,0,0,0,0,0,0,0,0,0,NO
122,0,0,5,3,8,5,0,0,0,0,0,0,0,0,0,0,0,NO
156,0,0,13,5,11,3,0,0,0,0,0,0,0,0,0,0,0,NO
44,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,NO
74,0,0,2,5,3,8,0,0,0,0,0,0,0,0,0,0,0,NO
30,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
393,0,0,34,3,21,6,0,0,0,0,0,0,0,0,0,0,0,NO
51,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,NO
51,0,0,3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,NO
146,0,0,13,3,11,4,0,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
327,0,0,10,1,16,5,0,0,0,0,0,0,0,0,0,0,0,NO
46,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,NO
34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
40,1,0,4,0,1,0,0,0,1,1,1,1,1,1,1,0,1,NO
73,0,0,7,2,0,2,0,10,0,0,0,0,0,0,0,0,0,NO
73,0,0,9,2,0,2,0,7,0,0,0,0,0,0,0,0,0,NO
105,0,0,3,7,3,2,5,3,0,0,0,0,0,0,0,0,0,NO
57,0,0,3,3,0,3,0,4,0,0,0,0,0,0,0,0,0,NO
124,0,0,3,7,3,2,15,5,0,0,0,0,0,0,0,0,0,NO
107,0,0,1,5,3,1,12,7,0,0,0,0,0,0,0,0,0,NO
93,0,0,5,4,3,1,4,4,0,0,0,0,0,0,0,0,0,NO
46,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NO
38,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NO
44,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NO
78,0,0,1,1,2,2,6,3,0,0,0,0,0,0,0,0,0,NO
67,0,0,1,3,0,1,4,3,0,0,0,0,0,0,0,0,0,NO
47,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,NO
46,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
177,0,0,1,1,24,3,0,3,0,0,0,0,0,0,0,0,0,NO
269,0,0,3,6,10,8,0,4,0,0,0,0,0,0,0,0,0,NO
26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
327,0,0,14,3,14,12,3,4,0,0,0,0,0,0,0,0,0,NO
92,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,NO
469,1,0,16,11,16,5,2,0,1,23,23,23,23,23,23,0,23,NO
647,2,2,46,10,36,17,3,2,1,1,1,0.5,27,13,7,12,7,NO
808,1,1,21,11,2,3,0,4,1,0,0,0,4,2,2,2,2,NO
2087,4,3,95,33,106,20,10,5,4,40,24,10,68,25,13.5,12,13.5,NO
2742,2,1,75,8,25,13,5,4,1,2,1,1,10,3,2.5,3,2.5,NO
30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
896,0,0,52,7,32,11,2,2,0,0,0,0,0,0,0,0,0,NO
187,0,0,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,NO
30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
77,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,NO
26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
45,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
53,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NO
69,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,NO
47,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
235,0,0,7,7,4,3,11,9,0,0,0,0,0,0,0,0,0,NO
30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
168,0,0,5,1,4,2,0,6,0,0,0,0,0,0,0,0,0,NO
268,0,0,1,2,32,6,0,4,0,0,0,0,0,0,0,0,0,NO
88,0,0,2,5,6,3,2,1,0,0,0,0,0,0,0,0,0,NO
64,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NO
181,0,0,5,1,1,3,2,1,0,0,0,0,0,0,0,0,0,NO
43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
335,1,1,17,6,15,5,1,5,1,4,4,4,20,12,12,8,12,NO
238,1,1,22,6,7,8,0,6,1,1,1,1,1,1,1,0,1,NO
414,1,1,27,9,13,14,0,7,1,12,12,12,24,18,18,6,18,NO
503,0,0,29,13,18,15,1,8,0,0,0,0,0,0,0,0,0,NO
127,0,0,4,6,9,7,0,1,0,0,0,0,0,0,0,0,0,NO
54,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,NO
64,0,0,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,NO
45,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,NO
43,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
92,0,0,4,3,6,4,1,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
103,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,NO
99,0,0,2,5,7,5,3,1,0,0,0,0,0,0,0,0,0,NO
104,0,0,1,3,7,5,1,1,0,0,0,0,0,0,0,0,0,NO
50,0,0,1,2,0,3,6,0,0,0,0,0,0,0,0,0,0,NO
43,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
26,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
1433,0,0,63,14,89,17,1,21,0,0,0,0,0,0,0,0,0,NO
680,2,2,12,5,40,8,0,13,2,54,54,27,104,78,39.5,24,39.5,NO
415,2,2,17,12,21,7,0,18,2,46,46,23,82,63,32,17,32,NO
25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
275,0,0,6,1,17,1,0,5,0,0,0,0,0,0,0,0,0,NO
37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
431,0,0,15,2,3,1,0,5,0,0,0,0,0,0,0,0,0,NO
1046,1,1,48,8,52,6,1,3,1,0,0,0,18,9,9,9,9,NO
131,0,0,2,0,13,3,0,1,0,0,0,0,0,0,0,0,0,NO
568,0,0,32,3,26,4,0,2,0,0,0,0,0,0,0,0,0,NO
240,0,0,6,2,16,6,0,1,0,0,0,0,0,0,0,0,0,NO
41,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NO
39,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NO
302,0,0,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,NO
306,0,0,3,8,14,2,0,1,0,0,0,0,0,0,0,0,0,NO
197,0,0,3,5,12,5,0,2,0,0,0,0,0,0,0,0,0,NO
137,0,0,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,NO
318,0,0,2,1,5,3,0,1,0,0,0,0,0,0,0,0,0,NO
351,0,0,2,8,12,2,1,2,0,0,0,0,0,0,0,0,0,NO
614,0,0,14,9,40,11,0,29,0,0,0,0,0,0,0,0,0,NO
514,0,0,4,7,31,9,4,6,0,0,0,0,0,0,0,0,0,NO
319,0,0,3,8,26,6,5,6,0,0,0,0,0,0,0,0,0,NO
77,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,NO
69,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,NO
341,0,0,2,4,12,4,0,5,0,0,0,0,0,0,0,0,0,NO
249,0,0,2,2,25,3,0,6,0,0,0,0,0,0,0,0,0,NO
213,0,0,1,3,23,2,0,6,0,0,0,0,0,0,0,0,0,NO
98,0,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,NO
187,0,0,3,1,6,2,0,1,0,0,0,0,0,0,0,0,0,NO
349,0,0,4,5,3,8,1,8,0,0,0,0,0,0,0,0,0,NO
90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
714,0,0,13,20,20,8,0,1,0,0,0,0,0,0,0,0,0,NO
138,0,0,2,2,4,3,0,2,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
181,0,0,1,3,3,6,0,4,0,0,0,0,0,0,0,0,0,NO
124,0,0,1,1,3,4,0,4,0,0,0,0,0,0,0,0,0,NO
152,0,0,1,0,5,3,0,3,0,0,0,0,0,0,0,0,0,NO
51,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
96,0,0,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,NO
123,0,0,1,0,2,4,0,6,0,0,0,0,0,0,0,0,0,NO
64,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,NO
35,1,1,1,0,1,0,0,0,1,35,35,35,35,35,35,0,35,NO
47,1,1,1,0,1,0,0,0,1,47,47,47,47,47,47,0,47,NO
43,1,1,1,0,2,0,0,0,1,43,43,43,43,43,43,0,43,NO
25,1,1,1,0,0,0,0,0,1,25,25,25,25,25,25,0,25,NO
26,1,1,1,0,0,0,0,0,1,26,26,26,26,26,26,0,26,NO
46,1,1,1,0,0,0,0,1,1,46,46,46,46,46,46,0,46,NO
25,1,1,1,0,0,0,0,0,1,25,25,25,25,25,25,0,25,NO
66,1,1,2,2,2,2,0,3,1,66,66,66,66,66,66,0,66,NO
83,1,1,4,2,2,2,0,2,1,83,83,83,83,83,83,0,83,NO
92,1,1,5,2,2,2,0,2,1,92,92,92,92,92,92,0,92,NO
35,1,1,1,0,1,0,0,0,1,35,35,35,35,35,35,0,35,NO
25,1,1,1,0,0,0,0,0,1,25,25,25,25,25,25,0,25,NO
220,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,NO
39,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
28,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NO
32,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NO
32,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NO
43,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NO
47,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
51,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,NO
52,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,NO
26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
121,0,0,1,3,11,2,0,3,0,0,0,0,0,0,0,0,0,NO
366,0,0,2,12,44,2,1,3,0,0,0,0,0,0,0,0,0,NO
54,0,0,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,NO
62,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
1059,3,2,80,8,45,27,0,20,2,19,14,6.333333,29,17,8,3,8,NO
300,1,1,11,2,13,6,0,10,1,0,0,0,2,1,1,1,1,NO
186,1,1,6,2,6,6,0,6,1,1,1,1,3,1,1,2,1,NO
203,1,1,5,3,3,12,0,1,1,2,2,2,6,2,2,4,2,NO
35,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
40,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
32,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NO
69,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,NO
60,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
550,5,2,41,10,21,18,0,16,5,5,2,1,17,4,1.8,2,1.8,NO
145,0,0,8,1,6,1,0,6,0,0,0,0,0,0,0,0,0,NO
120,1,1,4,2,5,1,0,10,1,7,7,7,17,12,12,5,12,NO
137,0,0,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,NO
84,1,0,7,0,3,4,0,2,1,5,5,5,7,6,6,1,6,NO
82,0,0,2,0,5,5,0,3,0,0,0,0,0,0,0,0,0,NO
26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
125,1,0,8,2,12,4,0,8,1,9,9,9,13,2,2,11,2,NO
65,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NO
102,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,NO
112,0,0,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,NO
102,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,NO
45,1,0,2,0,0,2,0,0,1,45,45,45,45,45,45,0,45,NO
51,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NO
181,3,0,2,7,5,10,0,7,2,4,2,1.333333,18,6,3,7,3,NO
35,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NO
94,0,0,10,0,5,4,0,0,0,0,0,0,0,0,0,0,0,NO
56,1,1,2,1,0,1,0,1,1,56,56,56,56,56,56,0,56,NO
240,0,0,5,2,15,6,1,2,0,0,0,0,0,0,0,0,0,NO
196,0,0,1,2,16,8,0,0,0,0,0,0,0,0,0,0,0,NO
121,0,0,2,1,0,1,2,8,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NO
189,0,0,12,4,0,10,6,3,0,0,0,0,0,0,0,0,0,NO
32,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
135,2,0,9,1,0,4,0,0,1,135,127,67.5,135,127,67.5,0,67.5,NO
62,1,1,2,0,4,0,0,3,1,62,62,62,62,62,62,0,62,NO
179,1,1,5,4,5,4,0,6,1,3,3,3,5,1,1,4,1,NO
159,1,1,4,5,1,7,0,3,1,14,14,14,14,14,14,0,14,NO
175,0,0,2,2,7,3,0,2,0,0,0,0,0,0,0,0,0,NO
54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
228,1,1,8,1,0,8,0,5,1,2,2,2,6,2,2,4,2,NO
101,0,0,8,3,8,3,5,3,0,0,0,0,0,0,0,0,0,NO
45,0,0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,NO
1326,4,2,39,15,48,21,6,15,4,39,38,9.75,53,43,11.5,5,11.5,NO
166,0,0,7,3,6,5,5,5,0,0,0,0,0,0,0,0,0,NO
129,0,0,5,2,4,5,4,1,0,0,0,0,0,0,0,0,0,NO
86,0,0,4,1,0,3,1,2,0,0,0,0,0,0,0,0,0,NO
101,0,0,1,2,9,5,1,0,0,0,0,0,0,0,0,0,0,NO
103,0,0,2,4,2,3,3,9,0,0,0,0,0,0,0,0,0,NO
130,0,0,2,9,4,4,3,9,0,0,0,0,0,0,0,0,0,NO
77,1,0,4,3,1,2,1,2,1,1,1,1,5,3,3,2,3,NO
73,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,NO
76,0,0,2,2,5,3,0,6,0,0,0,0,0,0,0,0,0,NO
52,0,0,1,2,4,0,0,5,0,0,0,0,0,0,0,0,0,NO
51,0,0,1,2,3,0,0,3,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
65,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,2,4,3,0,3,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,NO
65,0,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,NO
174,0,0,7,8,5,3,8,4,0,0,0,0,0,0,0,0,0,NO
45,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,NO
58,0,0,2,7,1,0,3,2,0,0,0,0,0,0,0,0,0,NO
187,0,0,4,10,11,7,13,5,0,0,0,0,0,0,0,0,0,NO
601,0,0,20,14,20,11,15,7,0,0,0,0,0,0,0,0,0,NO
192,0,0,8,2,9,4,4,1,0,0,0,0,0,0,0,0,0,NO
165,0,0,1,3,11,5,0,0,0,0,0,0,0,0,0,0,0,NO
40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
86,0,0,1,4,3,5,2,0,0,0,0,0,0,0,0,0,0,NO
91,0,0,4,0,1,7,2,0,0,0,0,0,0,0,0,0,0,NO
132,0,0,6,1,2,11,0,0,0,0,0,0,0,0,0,0,0,NO
68,0,0,5,5,0,3,1,0,0,0,0,0,0,0,0,0,0,NO
51,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,NO
226,0,0,6,0,11,4,0,1,0,0,0,0,0,0,0,0,0,NO
88,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NO
575,0,0,37,10,16,9,2,17,0,0,0,0,0,0,0,0,0,NO
252,0,0,16,7,3,6,2,17,0,0,0,0,0,0,0,0,0,NO
52,0,0,2,1,1,3,4,1,0,0,0,0,0,0,0,0,0,NO
126,0,0,3,5,8,5,6,0,0,0,0,0,0,0,0,0,0,NO
426,0,0,11,7,25,9,6,2,0,0,0,0,0,0,0,0,0,NO
35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
151,0,0,1,9,6,7,2,4,0,0,0,0,0,0,0,0,0,NO
131,0,0,5,1,6,8,2,1,0,0,0,0,0,0,0,0,0,NO
117,0,0,5,2,7,5,0,1,0,0,0,0,0,0,0,0,0,NO
70,0,0,3,2,4,1,0,11,0,0,0,0,0,0,0,0,0,NO
78,0,0,2,0,4,1,0,11,0,0,0,0,0,0,0,0,0,NO
85,0,0,5,2,1,2,0,9,0,0,0,0,0,0,0,0,0,NO
72,0,0,3,1,2,1,0,9,0,0,0,0,0,0,0,0,0,NO
188,0,0,12,3,5,6,0,13,0,0,0,0,0,0,0,0,0,NO
105,0,0,2,2,3,3,0,12,0,0,0,0,0,0,0,0,0,NO
55,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
270,0,0,5,5,11,7,0,0,0,0,0,0,0,0,0,0,0,NO
55,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
195,0,0,10,3,6,9,0,5,0,0,0,0,0,0,0,0,0,NO
244,1,1,8,7,7,10,8,2,1,0,0,0,6,3,3,3,3,NO
77,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
86,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,NO
638,0,0,71,4,29,7,5,12,0,0,0,0,0,0,0,0,0,NO
39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
365,0,0,40,12,20,1,12,7,0,0,0,0,0,0,0,0,0,NO
141,0,0,10,1,5,2,1,7,0,0,0,0,0,0,0,0,0,NO
67,0,0,8,0,3,0,3,5,0,0,0,0,0,0,0,0,0,NO
64,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NO
158,0,0,10,0,7,1,0,2,0,0,0,0,0,0,0,0,0,NO
742,0,0,9,5,35,1,11,3,0,0,0,0,0,0,0,0,0,NO
284,0,0,3,3,1,2,6,8,0,0,0,0,0,0,0,0,0,NO
126,0,0,13,2,4,2,1,6,0,0,0,0,0,0,0,0,0,NO
64,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NO
91,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,NO
68,0,0,2,1,0,3,8,0,0,0,0,0,0,0,0,0,0,NO
102,0,0,2,2,6,2,4,4,0,0,0,0,0,0,0,0,0,NO
28,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
72,0,0,2,0,0,3,8,0,0,0,0,0,0,0,0,0,0,NO
